Sub category 1:	sub category 2:	sub category 3:	sub category 4:	sub category 5:	sub category 6:	sub category 7:	ontology ID	label	parent class	exact synonym	exact match	close match	definition	comment	editors note	broad synonym	narrow synonym	cross refference	BCODMO master paramater	Entity subset	category subset
phosphorus compound	phosphorus oxoanion	hydroxidooxidophosphate(.1-)					CHEBI:29926	hydroxidooxidophosphate(.1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	hypophosphite					CHEBI:24759	hypophosphite	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	oxidophosphate(1-)					CHEBI:33125	oxidophosphate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	peroxydiphosphate					CHEBI:29285	peroxydiphosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	peroxyphosphate					CHEBI:29283	peroxyphosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphate ion					CHEBI:35780	phosphate ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphate ion	dihydrogenphosphate				CHEBI:39745	dihydrogenphosphate	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphate ion	hydrogenphosphate				CHEBI:43474	hydrogenphosphate	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphate ion	hydroxidotrioxidophosphate(.1-)				CHEBI:29925	hydroxidotrioxidophosphate(.1-)	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphate ion	phosphate(3-)				CHEBI:18367	phosphate(3-)	phosphate ion										http://lod.bco-dmo.org/id/parameter/820747|http://lod.bco-dmo.org/id/parameter/937	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphate ion	tetraoxidophosphate(.2-)				CHEBI:29932	tetraoxidophosphate(.2-)	phosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphinate					CHEBI:29198	phosphinate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphite ion					CHEBI:26045	phosphite ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphite ion	dihydrogenphosphite				CHEBI:29258	dihydrogenphosphite	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphite ion	trioxidophosphate(.2-)				CHEBI:29930	trioxidophosphate(.2-)	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphite ion	hydrogenphosphite				CHEBI:29259	hydrogenphosphite	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphite ion	hydroxidodioxidophosphate(.1-)				CHEBI:29927	hydroxidodioxidophosphate(.1-)	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphite ion	phosphite(3-)				CHEBI:45064	phosphite(3-)	phosphite ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphonate(1-)					CHEBI:33462	phosphonate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	phosphonate(2-)					CHEBI:16215	phosphonate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	polyphosphate					CHEBI:16838	polyphosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	selenophosphate					CHEBI:16144	selenophosphate	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	tenofovir(1-)					CHEBI:134504	tenofovir(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	thiophosphate(2-)					CHEBI:74752	thiophosphate(2-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	trioxidophosphate(1-)					CHEBI:30932	trioxidophosphate(1-)	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion					CHEBI:15266	triphosphate ion	phosphorus oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion	cyclotriphosphate(3-)				CHEBI:57801	cyclotriphosphate(3-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(1-)				CHEBI:48313	triphosphate(1-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(2-)				CHEBI:48314	triphosphate(2-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(3-)				CHEBI:48315	triphosphate(3-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(4-)				CHEBI:48316	triphosphate(4-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphorus oxoanion	triphosphate ion	triphosphate(5-)				CHEBI:18036	triphosphate(5-)	triphosphate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphate mineral						CHEBI:46723	phosphate mineral	phosphorus compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphate mineral	ammonium magnesium phosphate hexahydrate					CHEBI:149427	ammonium magnesium phosphate hexahydrate	phosphate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphate mineral	apatite					CHEBI:52254	apatite	phosphate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
phosphorus compound	phosphate mineral	xenotime					CHEBI:46724	xenotime	phosphate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound							CHEBI:26217	potassium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt						CHEBI:26218	potassium salt	potassium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	dipotassium hydrogen phosphate					CHEBI:131527	dipotassium hydrogen phosphate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium acetate					CHEBI:32029	potassium acetate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium aluminium sulfate					CHEBI:86463	potassium aluminium sulfate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium bromate					CHEBI:32030	potassium bromate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium bromide					CHEBI:32030	potassium bromide	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium carbonate					CHEBI:131526	potassium carbonate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium chloride					CHEBI:32588	potassium chloride	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium chromate					CHEBI:75249	potassium chromate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium citrate (anhydrous)					CHEBI:64733	potassium citrate (anhydrous)	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium cyanide					CHEBI:33191	potassium cyanide	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium dichromate					CHEBI:53444	potassium dichromate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium dihydrogen phosphate					CHEBI:63036	potassium dihydrogen phosphate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium fluoride					CHEBI:66872	potassium fluoride	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium formate					CHEBI:63316	potassium formate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium hydrogencarbonate					CHEBI:81862	potassium hydrogencarbonate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium iodide					CHEBI:8346	potassium iodide	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium nitrate					CHEBI:63043	potassium nitrate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium salt	potassium sulfate					CHEBI:32036	potassium sulfate	potassium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium hydroxide						CHEBI:32035	potassium hydroxide	potassium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
potassium compound	potassium oxide						CHEBI:88321	potassium oxide	potassium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
rubidium compound							CHEBI:37126	rubidium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
rubidium compound	rubidium hydroxide						CHEBI:32108	rubidium hydroxide	rubidium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound							CHEBI:26628	selenium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoanion						CHEBI:33488	selenium oxoanion	selenium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoanion	hydrogenselenate					CHEBI:33490	hydrogenselenate	selenium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoanion	hydrogenselenite					CHEBI:29924	hydrogenselenite	selenium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoanion	selenate					CHEBI:15075	selenate	selenium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoanion	selenite(2-)					CHEBI:18212	selenite(2-)	selenium oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoacid						CHEBI:33489	selenium oxoacid	selenium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoacid	selenic acid					CHEBI:18170	selenic acid	selenium oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoacid	seleninic acid					CHEBI:29218	seleninic acid	selenium oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoacid	selenonic acid					CHEBI:29217	selenonic acid	selenium oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium oxoacid	selenous acid					CHEBI:26642	selenous acid	selenium oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride						CHEBI:36903	selenium hydride	selenium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	diselane					CHEBI:50476	diselane	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	diselanide					CHEBI:30603	diselanide	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	selane					CHEBI:16503	selane	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	selanide					CHEBI:29317	selanide	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	selanyl					CHEBI:29313	selanyl	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	selanylium					CHEBI:29774	selanylium	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	selenonium					CHEBI:30485	selenonium	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	trihydridoselenate(1-)					CHEBI:30486	trihydridoselenate(1-)	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenium hydride	trihydridoselenium(.)					CHEBI:30484	trihydridoselenium(.)	selenium hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenite salt						CHEBI:48840	selenite salt	selenium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
selenium compound	selenite salt	disodium selenite					CHEBI:48843	disodium selenite	selenite salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound							CHEBI:26677	silicon compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion						CHEBI:37191	silicon oxoanion	silicon compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	disilicate(6-)					CHEBI:29380	disilicate(6-)	silicon oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	metasilicate					CHEBI:29381	metasilicate	silicon oxoanion										http://lod.bco-dmo.org/id/parameter/679955	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	silicate ion					CHEBI:48123	silicate ion	silicon oxoanion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	silicate ion	dihydrogensilicate(2-)				CHEBI:48124	dihydrogensilicate(2-)	silicate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	silicate ion	hydrogensilicate(3-)				CHEBI:48122	hydrogensilicate(3-)	silicate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	silicate ion	silicate(4-)				CHEBI:29241	silicate(4-)	silicate ion										http://lod.bco-dmo.org/id/parameter/1209|http://lod.bco-dmo.org/id/parameter/973|http://lod.bco-dmo.org/id/parameter/1925	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoanion	silicate ion	trihydrogensilicate(1-)				CHEBI:48125	trihydrogensilicate(1-)	silicate ion											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoacid						CHEBI:33328	silicon oxoacid	silicon compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoacid	disilicic acid					CHEBI:29292	disilicic acid	silicon oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoacid	metasilicic acid					CHEBI:29379	metasilicic acid	silicon oxoacid											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxoacid	silicic acid					CHEBI:26675	silicic acid	silicon oxoacid										http://lod.bco-dmo.org/id/parameter/1207|http://lod.bco-dmo.org/id/parameter/973	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide						CHEBI:33327	silicon oxide	silicon compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	disilicate(6-)					CHEBI:29380	disilicate(6-)	silicon oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	metasilicate					CHEBI:29381	metasilicate	silicon oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	oxidosilicon(1+)					CHEBI:30589	oxidosilicon(1+)	silicon oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	silicon dioxide					CHEBI:30563	silicon dioxide	silicon oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	silicon dioxide	quartz				CHEBI:46727	quartz	silicon dioxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	silicon monoxide					CHEBI:30588	silicon monoxide	silicon oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon oxide	trioxidosilicate(.1-)					CHEBI:30199	trioxidosilicate(.1-)	silicon oxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride						CHEBI:33329	silicon hydride	silicon compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	disilanide					CHEBI:30596	disilanide	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	disilanyl					CHEBI:30593	disilanyl	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	disilanylium					CHEBI:30595	disilanylium	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	hydridosilicate(1-)					CHEBI:30578	hydridosilicate(1-)	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	hydridosilicon					CHEBI:30580	hydridosilicon	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	hydridosilicon(1+)					CHEBI:30579	hydridosilicon(1+)	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	disilane					CHEBI:30597	disilane	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	silane					CHEBI:29389	silane	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	silanide					CHEBI:30561	silanide	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	silyl					CHEBI:30560	silyl	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicon hydride	silylium					CHEBI:30562	silylium	silicon hydride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	biogenic silica						CHEBI:64389	biogenic silica	silicon compound										http://lod.bco-dmo.org/id/parameter/1208|http://lod.bco-dmo.org/id/parameter/661639	http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral						CHEBI:46663	silicate mineral	silicon compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	actinolite					CHEBI:46683	actinolite	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	aluminosilicate mineral					CHEBI:48730	aluminosilicate mineral	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	anthophyllite					CHEBI:46681	anthophyllite	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	asbestos					CHEBI:46661	asbestos	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	gruenerite					CHEBI:46679	gruenerite	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	riebeckite					CHEBI:46665	riebeckite	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	serpentine mineral					CHEBI:46670	serpentine mineral	silicate mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	serpentine mineral	antigorite				CHEBI:46672	antigorite	serpentine mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
silicon compound	silicate mineral	serpentine mineral	lizardite				CHEBI:46674	lizardite	serpentine mineral											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound							CHEBI:26712	sodium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium hydroxide						CHEBI:32145	sodium hydroxide	sodium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt						CHEBI:26714	sodium salt	sodium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt					CHEBI:38700	organic sodium salt	sodium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium acetate				CHEBI:32954	sodium acetate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium butyrate				CHEBI:64103	sodium butyrate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium carbonate				CHEBI:29377	sodium carbonate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium citrate				CHEBI:53258	sodium citrate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium formate				CHEBI:62965	sodium formate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium hydrogencarbonate				CHEBI:32139	sodium hydrogencarbonate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium lactate				CHEBI:75228	sodium lactate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium malonate				CHEBI:62983	sodium malonate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium propionate				CHEBI:132106	sodium propionate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	organic sodium salt	sodium pyruvate				CHEBI:50144	sodium pyruvate	organic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	sodium cyanide					CHEBI:33192	sodium cyanide	sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	sodium phosphate					CHEBI:37586	sodium phosphate	sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt					CHEBI:38702	inorganic sodium salt	sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium arsenate				CHEBI:84070	sodium arsenate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium arsenite				CHEBI:29678	sodium arsenite	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium aurothiosulfate				CHEBI:53622	sodium aurothiosulfate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium azide				CHEBI:278547	sodium azide	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium borohydride				CHEBI:50985	sodium borohydride	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium chloride				CHEBI:26710	sodium chloride	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium chloride	halite			CHEBI:46715	halite	sodium chloride											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium chlorite				CHEBI:78667	sodium chlorite	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium chromate				CHEBI:78671	sodium chromate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium dichromate				CHEBI:39483	sodium dichromate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium dihydrogen arsenate				CHEBI:77719	sodium dihydrogen arsenate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium diphosphate				CHEBI:71240	sodium diphosphate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium disulfite				CHEBI:114786	sodium disulfite	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium fluorate				CHEBI:132769	sodium fluorate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium fluorophosphate				CHEBI:86431	sodium fluorophosphate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium hypochlorite				CHEBI:32146	sodium hypochlorite	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium nitrite				CHEBI:78870	sodium nitrite	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium perborate				CHEBI:30178	sodium perborate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium perchlorate				CHEBI:132103	sodium perchlorate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium periodate				CHEBI:75226	sodium periodate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium selenate				CHEBI:77775	sodium selenate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium selenide				CHEBI:77773	sodium selenide	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sodium compound	sodium salt	inorganic sodium salt	sodium silicate				CHEBI:60720	sodium silicate	inorganic sodium salt											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
strontium compound							CHEBI:37131	strontium compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
strontium compound	strontium hydroxide						CHEBI:35153	strontium hydroxide	strontium compound											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
strontium compound	strontium hydroxide	strontium dihydroxide					CHEBI:35105	strontium dihydroxide	strontium hydroxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
strontium compound	strontium hydroxide	strontium monohydroxide					CHEBI:35109	strontium monohydroxide	strontium hydroxide											http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
sulfur compound							CHEBI:26835	sulfur compound												http://bcodmo/sm#chemistry	http://bcodmo/sm#compound
